,job_offer,link,company,redshift,sql,kpi,py,xp,R,business,insights,tableau,looker,qlik,pbi,ab,stakeholders,quant,oper,mgmt,location,Seniority
1946,Associate Data Research Analyst,https://es.linkedin.com/jobs/view/associate-data-research-analyst-at-morningstar-1938705251?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Morningstar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Madrid,Not determined
1947,Business Data Analyst,https://es.linkedin.com/jobs/view/business-data-analyst-at-social-you-1710652685?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Social You,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,Madrid,Not determined
1948,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-ontwice-1945868193?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ONTWICE ,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Madrid,Not determined
1949,Business Intelligence Analyst,https://es.linkedin.com/jobs/view/business-intelligence-analyst-at-iqvia-1919552998?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,IQVIA,0,0,0,0,7,2,25,3,1,0,1,0,0,4,0,0,17,Madrid,Not determined
1950,Madrid - Data Management Analyst,https://es.linkedin.com/jobs/view/madrid-data-management-analyst-at-bnp-paribas-1940699273?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BNP Paribas,0,1,1,0,4,0,6,0,0,0,0,0,0,0,0,3,14,Madrid,Not determined
1951,Business Analyst - Consulting team,https://es.linkedin.com/jobs/view/business-analyst-consulting-team-at-iqvia-spain-1910169523?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,IQVIA Spain,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,Madrid,Not determined
1952,Digital Data Analyst (Customer),https://es.linkedin.com/jobs/view/digital-data-analyst-customer-at-jti-japan-tobacco-international-1881133591?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,JTI (Japan Tobacco International),0,0,0,0,9,0,9,3,0,0,0,0,0,1,1,2,10,Madrid,Not determined
1953,OrbitalAds: Data Analyst,https://es.linkedin.com/jobs/view/orbitalads-data-analyst-at-orbitalads-1933982861?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,OrbitalAds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1954,Business Data Analyst,https://es.linkedin.com/jobs/view/business-data-analyst-at-social-you-1907565944?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Error scraping company,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,Madrid,Not determined
1955,Big Data & Analytics Architect,https://es.linkedin.com/jobs/view/big-data-analytics-architect-at-daimler-group-services-madrid-1917822737?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Daimler Group Services Madrid,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1956,Product Data Analyst,https://es.linkedin.com/jobs/view/product-data-analyst-at-adevinta-spain-1881125522?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Adevinta Spain,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1957,Analista de Datos (Financiero),https://es.linkedin.com/jobs/view/analista-de-datos-financiero-at-innova-tsn-1910361507?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Innova-tsn,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Madrid,Not determined
1958,Designit: Data Analyst & Cro Manager,https://es.linkedin.com/jobs/view/designit-data-analyst-cro-manager-at-designit-1944417004?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Designit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1959,Head of Business Intelligence and Data Analytics,https://es.linkedin.com/jobs/view/head-of-business-intelligence-and-data-analytics-at-axa-1919077961?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,AXA,0,0,0,0,6,0,8,0,0,0,0,0,0,6,0,0,7,Madrid,Not determined
1960,Data Analyst Intern (6 months from July),https://es.linkedin.com/jobs/view/data-analyst-intern-6-months-from-july-at-criteo-1854435194?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Criteo,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,2,Madrid,Internship
1961,Data Analytics,https://es.linkedin.com/jobs/view/data-analytics-at-malthus-darwin-1702574998?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Malthus Darwin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Madrid,Not determined
1962,"Technical Lead, Data Analytics",https://es.linkedin.com/jobs/view/technical-lead-data-analytics-at-tessella-1913645604?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Tessella,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,Madrid,Not determined
1963,SQL Developer & Business Analyst (Tres Cantos - Madrid),https://es.linkedin.com/jobs/view/sql-developer-business-analyst-tres-cantos-madrid-at-merck-group-1884497067?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Merck Group,0,4,0,1,2,0,5,0,0,0,0,0,0,0,0,0,4,Madrid,Not determined
1964,Senior CMC Data Analyst,https://es.linkedin.com/jobs/view/senior-cmc-data-analyst-at-mabxience-1907741655?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,mAbxience,0,0,0,0,3,7,2,0,0,0,0,0,0,1,0,0,3,Madrid,Senior Position
1965,Junior Business Intelligence Analyst,https://es.linkedin.com/jobs/view/junior-business-intelligence-analyst-at-fever-1789137495?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Fever,0,2,1,0,4,1,6,1,0,0,0,0,0,0,1,0,3,Madrid,Junior Position
1966,Senior Data Analyst,https://es.linkedin.com/jobs/view/senior-data-analyst-at-grupo-masmovil-1910354747?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Grupo MASMOVIL,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Madrid,Senior Position
1967,Big Data Analyst - Madrid,https://es.linkedin.com/jobs/view/big-data-analyst-madrid-at-accenture-espa%C3%B1a-1910130400?refId=68a5929d-262f-4398-baab-eea9833bb03d&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Accenture España,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1968,Analyst – Strategy & Analytics,https://es.linkedin.com/jobs/view/analyst-%E2%80%93-strategy-analytics-at-ygroup-companies-1947545124?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,YGroup Companies,0,1,0,1,5,0,3,3,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1969,Junior Data Analyst,https://es.linkedin.com/jobs/view/junior-data-analyst-at-fever-1789135389?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Fever,0,1,1,0,4,0,3,3,0,0,0,0,0,0,0,0,1,Madrid,Junior Position
1970,Logistics Data Operations Analyst,https://es.linkedin.com/jobs/view/logistics-data-operations-analyst-at-wish-1904307753?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Wish,0,1,0,1,9,1,2,1,0,0,0,0,2,0,2,3,1,Madrid,Not determined
1971,Associate Data Research Analyst,https://es.linkedin.com/jobs/view/associate-data-research-analyst-at-morningstar-1938705251?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Morningstar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Madrid,Not determined
1972,Business Data Analyst,https://es.linkedin.com/jobs/view/business-data-analyst-at-social-you-1710652685?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Social You,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,Madrid,Not determined
1973,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-ontwice-1945868193?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ONTWICE ,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Madrid,Not determined
1974,Business Intelligence Analyst,https://es.linkedin.com/jobs/view/business-intelligence-analyst-at-iqvia-1919552998?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,IQVIA,0,0,0,0,7,2,25,3,1,0,1,0,0,4,0,0,17,Madrid,Not determined
1975,Madrid - Data Management Analyst,https://es.linkedin.com/jobs/view/madrid-data-management-analyst-at-bnp-paribas-1940699273?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BNP Paribas,0,1,1,0,4,0,6,0,0,0,0,0,0,0,0,3,14,Madrid,Not determined
1976,Business Analyst - Consulting team,https://es.linkedin.com/jobs/view/business-analyst-consulting-team-at-iqvia-spain-1910169523?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,IQVIA Spain,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,Madrid,Not determined
1977,Digital Data Analyst (Customer),https://es.linkedin.com/jobs/view/digital-data-analyst-customer-at-jti-japan-tobacco-international-1881133591?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,JTI (Japan Tobacco International),0,0,0,0,9,0,9,3,0,0,0,0,0,1,1,2,10,Madrid,Not determined
1978,OrbitalAds: Data Analyst,https://es.linkedin.com/jobs/view/orbitalads-data-analyst-at-orbitalads-1933982861?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,OrbitalAds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1979,Business Data Analyst,https://es.linkedin.com/jobs/view/business-data-analyst-at-social-you-1907565944?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Error scraping company,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,Madrid,Not determined
1980,Big Data & Analytics Architect,https://es.linkedin.com/jobs/view/big-data-analytics-architect-at-daimler-group-services-madrid-1917822737?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Daimler Group Services Madrid,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1981,Product Data Analyst,https://es.linkedin.com/jobs/view/product-data-analyst-at-adevinta-spain-1881125522?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Adevinta Spain,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1982,Analista de Datos (Financiero),https://es.linkedin.com/jobs/view/analista-de-datos-financiero-at-innova-tsn-1910361507?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Innova-tsn,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Madrid,Not determined
1983,Designit: Data Analyst & Cro Manager,https://es.linkedin.com/jobs/view/designit-data-analyst-cro-manager-at-designit-1944417004?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Designit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1984,Head of Business Intelligence and Data Analytics,https://es.linkedin.com/jobs/view/head-of-business-intelligence-and-data-analytics-at-axa-1919077961?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,AXA,0,0,0,0,6,0,8,0,0,0,0,0,0,6,0,0,7,Madrid,Not determined
1985,Data Analyst Intern (6 months from July),https://es.linkedin.com/jobs/view/data-analyst-intern-6-months-from-july-at-criteo-1854435194?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Criteo,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,2,Madrid,Internship
1986,Data Analytics,https://es.linkedin.com/jobs/view/data-analytics-at-malthus-darwin-1702574998?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Malthus Darwin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Madrid,Not determined
1987,"Technical Lead, Data Analytics",https://es.linkedin.com/jobs/view/technical-lead-data-analytics-at-tessella-1913645604?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Tessella,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,Madrid,Not determined
1988,SQL Developer & Business Analyst (Tres Cantos - Madrid),https://es.linkedin.com/jobs/view/sql-developer-business-analyst-tres-cantos-madrid-at-merck-group-1884497067?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Merck Group,0,4,0,1,2,0,5,0,0,0,0,0,0,0,0,0,4,Madrid,Not determined
1989,Senior CMC Data Analyst,https://es.linkedin.com/jobs/view/senior-cmc-data-analyst-at-mabxience-1907741655?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,mAbxience,0,0,0,0,3,7,2,0,0,0,0,0,0,1,0,0,3,Madrid,Senior Position
1990,Junior Business Intelligence Analyst,https://es.linkedin.com/jobs/view/junior-business-intelligence-analyst-at-fever-1789137495?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Fever,0,2,1,0,4,1,6,1,0,0,0,0,0,0,1,0,3,Madrid,Junior Position
1991,Senior Data Analyst,https://es.linkedin.com/jobs/view/senior-data-analyst-at-grupo-masmovil-1910354747?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Grupo MASMOVIL,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Madrid,Senior Position
1992,Big Data Analyst - Madrid,https://es.linkedin.com/jobs/view/big-data-analyst-madrid-at-accenture-espa%C3%B1a-1910130400?refId=8546e6e2-4402-4ab9-a8de-67fa725d9dfd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Accenture España,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1993,Junior Data Analyst,https://es.linkedin.com/jobs/view/junior-data-analyst-at-fever-1789135389?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Fever,0,1,1,0,4,0,3,3,0,0,0,0,0,0,0,0,1,Madrid,Junior Position
1994,DATA OFFICE - Data Science Business Analyst,https://es.linkedin.com/jobs/view/data-office-data-science-business-analyst-at-bnp-paribas-1940694813?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BNP Paribas,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,4,5,Madrid,Not determined
1995,OrbitalAds: Data Analyst,https://es.linkedin.com/jobs/view/orbitalads-data-analyst-at-orbitalads-1933982861?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,OrbitalAds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1996,Designit: Data Analyst & Cro Manager,https://es.linkedin.com/jobs/view/designit-data-analyst-cro-manager-at-designit-1944417004?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Designit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1997,Logistics Data Operations Analyst,https://es.linkedin.com/jobs/view/logistics-data-operations-analyst-at-wish-1904307753?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Wish,0,1,0,1,9,1,2,1,0,0,0,0,2,0,2,3,1,Madrid,Not determined
1998,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-hays-1936268389?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Error scraping company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
1999,Product Data Analyst,https://es.linkedin.com/jobs/view/product-data-analyst-at-adevinta-spain-1881125522?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Adevinta Spain,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Madrid,Not determined
2000,Associate Data Research Analyst,https://es.linkedin.com/jobs/view/associate-data-research-analyst-at-morningstar-1938705251?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Morningstar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Madrid,Not determined
2001,Big Data Analyst - Madrid,https://es.linkedin.com/jobs/view/big-data-analyst-madrid-at-accenture-espa%C3%B1a-1910130400?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Accenture España,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
2002,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-ontwice-1945868193?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ONTWICE ,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Madrid,Not determined
2003,Senior Data Analyst,https://es.linkedin.com/jobs/view/senior-data-analyst-at-grupo-masmovil-1910354747?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Grupo MASMOVIL,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Madrid,Senior Position
2004,Business Analyst - Consulting team,https://es.linkedin.com/jobs/view/business-analyst-consulting-team-at-iqvia-spain-1910169523?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,IQVIA Spain,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,Madrid,Not determined
2005,Big Data & Analytics Data Engineer,https://es.linkedin.com/jobs/view/big-data-analytics-data-engineer-at-daimler-group-services-madrid-1917827090?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Daimler Group Services Madrid,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Madrid,Not determined
2006,"Data Analyst, RWAS (Germany focused)",https://es.linkedin.com/jobs/view/data-analyst-rwas-germany-focused-at-iqvia-1919558168?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,IQVIA,0,2,0,0,4,0,2,3,0,0,0,0,0,0,1,0,1,Madrid,Not determined
2007,Becario Business Intelligence - Data Analytics,https://es.linkedin.com/jobs/view/becario-business-intelligence-data-analytics-at-gsk-1909875006?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,GSK,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,Madrid,Internship
2008,Analyst – Strategy & Analytics,https://es.linkedin.com/jobs/view/analyst-%E2%80%93-strategy-analytics-at-ygroup-companies-1947545124?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,YGroup Companies,0,1,0,1,5,0,3,3,0,0,0,0,0,0,0,0,0,Madrid,Not determined
2009,Business Data Analyst,https://es.linkedin.com/jobs/view/business-data-analyst-at-social-you-1710652685?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Social You,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,Madrid,Not determined
2010,Data Analytics,https://es.linkedin.com/jobs/view/data-analytics-at-malthus-darwin-1702574998?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Malthus Darwin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Madrid,Not determined
2011,Digital Data Analyst (Customer),https://es.linkedin.com/jobs/view/digital-data-analyst-customer-at-jti-japan-tobacco-international-1881133591?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,JTI (Japan Tobacco International),0,0,0,0,9,0,9,3,0,0,0,0,0,1,1,2,10,Madrid,Not determined
2012,Customer Operations Business Analyst,https://es.linkedin.com/jobs/view/customer-operations-business-analyst-at-eli-lilly-and-company-1912754333?refId=a9523bf5-9098-4554-8d1d-367e0a699c8a&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Eli Lilly and Company,0,0,0,0,5,0,9,1,1,0,1,0,0,1,0,0,3,Madrid,Not determined
